timestamp,sender,intent,mensagem,lat,lng,ciclo_id,fragmento
2022-10-28 10:59:00.000000000,AERIAL-105,I6,"AERIAL-105 on ground, mission complete.",31.24541,121.54092,,False
2022-10-28 10:59:00.000000000,RPA-78,I1,RPA-78 requesting departure.,31.189,121.56013,91.0,False
2022-10-28 10:59:00.000000000,AERIAL-60,,Off the ground.,31.24298,121.54607,,False
2022-10-28 10:59:08.000000000,RPA-78,I1,"White Zone, 40m.",31.189,121.56013,91.0,True
2022-10-28 10:59:15.000000000,Control,,🫡,31.24298,121.54607,,False
2022-10-28 10:59:30.000000000,Control,I2,"RPA-78 cleared for takeoff, wind 277°/13kt, report when airborne.",31.189,121.56013,91.0,False
2022-10-28 11:00:00.000000000,RPA-78,,Airborne.,31.189,121.56013,,False
2022-10-28 11:00:00.000000000,Control,I7,"Heads up — UAV-44 flying in Yellow Zone, same level.",31.18675,121.53258,,False
2022-10-28 11:01:00.000000000,Control,I7,Advising UAS-26 operating in Blue Zone at 20m.,31.24516,121.438815,,False
2022-10-28 11:01:00.000000000,Control,I7,"Advising AERIAL-20 in Green Zone, same altitude.",31.247042,121.403802,,False
2022-10-28 11:01:19.359133333,UAV-104,I3,"UAV-104 — Orange Zone, 60m, en route.",31.176222,121.635335,,False
2022-10-28 11:02:00.000000000,Control,I7,Advising AERIAL-20 operating in Green Zone at 40m.,31.252823,121.400508,,False
2022-10-28 11:02:00.000000000,Control,I7,"Advising UAS-46 in Red Zone, same altitude.",31.243682,121.539795,,False
2022-10-28 11:03:17.000000000,Control,outros,All clear in this sector.,31.18786,121.53063,,False
2022-10-28 11:03:30.000000000,Control,outros,"All teams, confirm radio before departure.",31.24033,121.43553,,False
2022-10-28 11:04:00.000000000,UAV-14,I1,"UAV-14 awaiting takeoff authorization, Yellow Zone, 20m.",31.18786,121.53063,16.0,False
2022-10-28 11:04:00.000000000,UAS-11,I1,"UAS-11 requesting departure, Orange Zone, 30 meters.",31.1754,121.6318,13.0,False
2022-10-28 11:04:26.000000000,Control,outros,Any teams operating at the moment?,31.25097,121.40002,,False
2022-10-28 11:04:30.000000000,Control,I2,Authorized UAV-14. Wind 150°/05kt. Report airborne.,31.18786,121.53063,16.0,False
2022-10-28 11:04:30.000000000,Control,I2,"UAS-11 cleared for takeoff, wind 160°/10kt, report when airborne.",31.1754,121.6318,13.0,False
2022-10-28 11:05:00.000000000,UAV-14,,UAV-14 off ground.,31.18786,121.53063,,False
2022-10-28 11:05:00.000000000,Control,I7,"Team, UAV-89 reported in Blue Zone, altitude 50m.",31.2443,121.435582,,False
2022-10-28 11:05:00.000000000,UAS-11,,Aircraft airborne.,31.1754,121.6318,,False
2022-10-28 11:05:00.000000000,UAS-26,I1,"Control, UAS-26 requesting takeoff clearance, Blue Zone, altitude 60m.",31.24033,121.43553,30.0,False
2022-10-28 11:05:00.000000000,RPA-73,I1,"RPA-73 awaiting takeoff authorization, Green Zone, 50m.",31.25097,121.40002,86.0,False
2022-10-28 11:05:15.000000000,Control,,🫡,31.1754,121.6318,,False
2022-10-28 11:05:15.000000000,Control,,"Copy, report on return.",31.18786,121.53063,,False
2022-10-28 11:05:30.000000000,Control,I2,"UAS-26 cleared for takeoff, wind 150°/05kt, report when airborne.",31.24033,121.43553,30.0,False
2022-10-28 11:05:30.000000000,Control,I2,"RPA-73, departure authorized, Green Zone, 50m. Wind 306°/18kt. Report airborne.",31.25097,121.40002,86.0,False
2022-10-28 11:06:00.000000000,RPA-108,I4,RPA-108 inbound for landing.,31.17538,121.52461,,False
2022-10-28 11:06:00.000000000,UAS-26,,Airborne.,31.24033,121.43553,,False
2022-10-28 11:06:00.000000000,Control,I7,Advising UAS-86 operating in Red Zone at 60m.,31.2444,121.542028,,False
2022-10-28 11:06:00.000000000,Control,I7,"Advising UAS-86 in Red Zone, same altitude.",31.243305,121.542102,,False
2022-10-28 11:06:00.000000000,RPA-73,,Off the ground.,31.25097,121.40002,,False
2022-10-28 11:06:00.000000000,Control,I7,"Advising DRONE-87 in Blue Zone, same altitude.",31.243482,121.438632,,False
2022-10-28 11:06:00.000000000,Control,I7,"Team, UAV-94 reported in Red Zone, altitude 20m.",31.239928,121.54467,,False
2022-10-28 11:06:15.000000000,Control,,🫡,31.25097,121.40002,,False
2022-10-28 11:06:30.000000000,Control,I5,"Control copies, RPA-108. Report on ground.",31.17538,121.52461,,False
2022-10-28 11:07:00.000000000,RPA-108,I6,"RPA-108 on ground, mission complete.",31.17538,121.52461,,False
2022-10-28 11:07:00.000000000,UAS-96,I4,UAS-96 preparing to land.,31.20094,121.52981,,False
2022-10-28 11:07:30.000000000,Control,I5,"Copy. UAS-96, report on ground.",31.20094,121.52981,,False
2022-10-28 11:08:00.000000000,RPA-88,I4,RPA-88 returning for landing.,31.23591,121.41539,,False
2022-10-28 11:08:00.000000000,AERIAL-105,I8,"AERIAL-105 — battery swap, standby.",31.24541,121.54092,,False
2022-10-28 11:08:00.000000000,UAS-96,I6,UAS-96 on ground.,31.20094,121.52981,,False
2022-10-28 11:08:15.000000000,Control,,Copy 👍,31.20094,121.52981,,False
2022-10-28 11:08:30.000000000,Control,I5,"Control copies, RPA-88. Report on ground.",31.23591,121.41539,,False
2022-10-28 11:09:00.000000000,DRONE-52,I1,DRONE-52 awaiting takeoff authorization.,31.18891,121.56019,60.0,False
2022-10-28 11:09:00.000000000,RPA-88,I6,"RPA-88, landed.",31.23591,121.41539,,False
2022-10-28 11:09:07.567453994,UAV-104,I3,"UAV-104 position: Orange Zone, altitude 60m.",31.176632,121.637266,,False
2022-10-28 11:09:08.000000000,DRONE-52,I1,"Zone: White Zone, 60m.",31.18891,121.56019,60.0,True
2022-10-28 11:09:15.000000000,Control,,Acknowledged.,31.23591,121.41539,,False
2022-10-28 11:09:30.000000000,Control,I2,"DRONE-52, departure authorized, White Zone, 60m. Wind 306°/18kt. Report airborne.",31.18891,121.56019,60.0,False
2022-10-28 11:10:00.000000000,UAS-36,I1,"Control, UAS-36 requesting takeoff clearance, Green Zone, altitude 30m.",31.25091,121.4001,41.0,False
2022-10-28 11:10:00.000000000,AERIAL-110,I1,"Control, AERIAL-110 here.",31.2404,121.43566,127.0,False
2022-10-28 11:10:00.000000000,DRONE-52,,Aircraft airborne.,31.18891,121.56019,,False
2022-10-28 11:10:08.000000000,AERIAL-110,I1,"Requesting takeoff, Blue Zone, 60m.",31.2404,121.43566,127.0,True
2022-10-28 11:10:15.000000000,Control,,"Copy, report on return.",31.18891,121.56019,,False
2022-10-28 11:10:30.000000000,Control,I2,"UAS-36, departure authorized. Wind 150°/05kt.",31.25091,121.4001,41.0,False
2022-10-28 11:10:30.000000000,Control,I2,"AERIAL-110, departure authorized. Wind 277°/13kt.",31.2404,121.43566,127.0,False
2022-10-28 11:10:47.000000000,Control,I2,Report airborne.,31.25091,121.4001,41.0,True
2022-10-28 11:10:47.000000000,Control,I2,Report airborne.,31.2404,121.43566,127.0,True
2022-10-28 11:11:00.000000000,Control,I7,"Heads up — AERIAL-110 flying in Blue Zone, same level.",31.240608,121.442485,,False
2022-10-28 11:11:00.000000000,Control,I7,AERIAL-65 operating in same area at 40m.,31.186955,121.53748,,False
2022-10-28 11:11:00.000000000,Control,I7,"Advising RPA-93 in Green Zone, same altitude.",31.250895,121.401958,,False
2022-10-28 11:11:00.000000000,UAS-36,,UAS-36 off ground.,31.25091,121.4001,,False
2022-10-28 11:11:00.000000000,Control,I7,"Advising DRONE-77 in Blue Zone, same altitude.",31.242285,121.438468,,False
2022-10-28 11:11:00.000000000,Control,I7,UAV-64 operating in same area at 50m.,31.242863,121.438788,,False
2022-10-28 11:11:00.000000000,AERIAL-110,,Off the ground.,31.2404,121.43566,,False
2022-10-28 11:11:15.000000000,Control,,"Copy, report on return.",31.25091,121.4001,,False
2022-10-28 11:11:23.794325023,Control,outros,Operations update — maintain separation.,31.240377,121.441037,,False
2022-10-28 11:11:25.441392899,Control,outros,All clear in this sector.,31.176752,121.637835,,False
2022-10-28 11:12:00.000000000,AERIAL-110,I4,AERIAL-110 preparing to land.,31.24035,121.44721,,False
2022-10-28 11:12:00.000000000,Control,I7,Advising UAV-64 operating in Blue Zone at 50m.,31.244808,121.436945,,False
2022-10-28 11:12:22.000000000,Control,outros,Weather holding. Proceed normally.,31.18771,121.53079,,False
2022-10-28 11:12:30.000000000,Control,I5,"Copy AERIAL-110, report when on ground.",31.24035,121.44721,,False
2022-10-28 11:13:00.000000000,AERIAL-110,I6,"AERIAL-110, landed.",31.24035,121.44721,,False
2022-10-28 11:13:00.000000000,RPA-83,I1,"Control, RPA-83 requesting takeoff. Yellow Zone, 20m.",31.18771,121.53079,97.0,False
2022-10-28 11:13:30.000000000,Control,I2,"RPA-83 cleared for takeoff, wind 277°/13kt, report when airborne.",31.18771,121.53079,97.0,False
2022-10-28 11:14:00.000000000,Control,I7,Advising AERIAL-85 operating in Yellow Zone at 40m.,31.184235,121.53607,,False
2022-10-28 11:14:00.000000000,RPA-83,,RPA-83 off ground.,31.18771,121.53079,,False
2022-10-28 11:15:00.000000000,Control,I7,RPA-98 operating in same area at 50m.,31.185958,121.53706,,False
2022-10-28 11:16:00.000000000,UAV-109,I1,"UAV-109 requesting departure, Blue Zone, 20 meters.",31.24033,121.43566,126.0,False
2022-10-28 11:16:00.000000000,UAS-71,I1,"UAS-71 awaiting takeoff authorization, White Zone, 50m.",31.18897,121.56027,84.0,False
2022-10-28 11:16:00.000000000,AERIAL-105,I1,"Control, AERIAL-105 requesting takeoff clearance, Red Zone, altitude 40m.",31.24541,121.54092,122.0,False
2022-10-28 11:16:00.000000000,AERIAL-75,I1,"AERIAL-75 awaiting takeoff authorization, Yellow Zone, 20m.",31.18785,121.53076,88.0,False
2022-10-28 11:16:27.330879865,DRONE-62,I3,"DRONE-62 reporting — Green Zone, 60m.",31.247992,121.403314,,False
2022-10-28 11:16:30.000000000,Control,I2,"UAV-109, departure authorized, Blue Zone, 20m. Wind 160°/10kt. Report airborne.",31.24033,121.43566,126.0,False
2022-10-28 11:16:30.000000000,Control,I2,"UAS-71, departure authorized, White Zone, 50m. Wind 150°/05kt. Report airborne.",31.18897,121.56027,84.0,False
2022-10-28 11:16:30.000000000,Control,I2,"AERIAL-105, takeoff at your discretion. Wind 150°/05kt. Report airborne.",31.24541,121.54092,122.0,False
2022-10-28 11:16:30.000000000,Control,I2,Authorized AERIAL-75. Wind 306°/18kt. Report airborne.,31.18785,121.53076,88.0,False
2022-10-28 11:17:00.000000000,DRONE-07,I1,"Control, DRONE-07 requesting takeoff clearance, Orange Zone, altitude 30m.",31.17542,121.6318,8.0,False
2022-10-28 11:17:00.000000000,UAV-109,,Aircraft off ground.,31.24033,121.43566,,False
2022-10-28 11:17:00.000000000,UAS-71,,Aircraft airborne.,31.18897,121.56027,,False
2022-10-28 11:17:00.000000000,Control,I7,"Heads up — UAV-24 flying in Red Zone, same level.",31.242427,121.544925,,False
2022-10-28 11:17:00.000000000,AERIAL-75,,AERIAL-75 off ground.,31.18785,121.53076,,False
2022-10-28 11:17:00.000000000,AERIAL-105,,Off the ground.,31.24541,121.54092,,False
2022-10-28 11:17:00.000000000,UAS-81,I4,"UAS-81 on final approach, Blue Zone.",31.24142,121.44437,,False
2022-10-28 11:17:15.000000000,Control,,Control copies.,31.24541,121.54092,,False
2022-10-28 11:17:15.000000000,Control,,Acknowledged.,31.24033,121.43566,,False
2022-10-28 11:17:30.000000000,Control,I2,"DRONE-07, departure authorized, Orange Zone, 30m. Wind 277°/13kt. Report airborne.",31.17542,121.6318,8.0,False
2022-10-28 11:17:30.000000000,Control,I5,"Copy. UAS-81, report on ground.",31.24142,121.44437,,False
2022-10-28 11:17:40.346335167,DRONE-77,I3,"DRONE-77 — Blue Zone, 60m, en route.",31.243128,121.43734,,False
2022-10-28 11:17:50.730018171,UAV-64,I3,UAV-64 in Blue Zone at 30m.,31.24622,121.436245,,False
2022-10-28 11:18:00.000000000,UAS-81,I6,"UAS-81 on ground, mission complete.",31.24142,121.44437,,False
2022-10-28 11:18:00.000000000,DRONE-107,I4,DRONE-107 preparing to land.,31.25147,121.43141,,False
2022-10-28 11:18:00.000000000,DRONE-07,,Aircraft off ground.,31.17542,121.6318,,False
2022-10-28 11:18:15.000000000,Control,,Copy 👍,31.24142,121.44437,,False
2022-10-28 11:18:30.000000000,Control,I5,"Control copies, DRONE-107. Report on ground.",31.25147,121.43141,,False
2022-10-28 11:19:00.000000000,DRONE-107,I6,DRONE-107 — on the ground.,31.25147,121.43141,,False
2022-10-28 11:19:00.000000000,DRONE-102,I1,"Control, DRONE-102 requesting takeoff. White Zone, 50m.",31.18903,121.56016,118.0,False
2022-10-28 11:19:15.000000000,Control,,Copy 👍,31.25147,121.43141,,False
2022-10-28 11:19:30.000000000,Control,I2,Authorized DRONE-102. Wind 306°/18kt. Report airborne.,31.18903,121.56016,118.0,False
2022-10-28 11:20:00.000000000,DRONE-102,,DRONE-102 off ground.,31.18903,121.56016,,False
2022-10-28 11:20:00.000000000,AERIAL-110,I8,Battery change — AERIAL-110 back in the air soon.,31.24035,121.44721,,False
2022-10-28 11:20:15.000000000,Control,,"Copy, report on return.",31.18903,121.56016,,False
2022-10-28 11:20:15.000000000,Control,,Acknowledged.,31.24035,121.44721,,False
2022-10-28 11:21:00.000000000,Control,I7,Advising UAV-94 operating in Red Zone at 40m.,31.24385,121.543862,,False
2022-10-28 11:21:00.000000000,AERIAL-40,I1,"Control, AERIAL-40 requesting takeoff. White Zone, 40m.",31.18892,121.56029,46.0,False
2022-10-28 11:21:30.000000000,Control,I2,"AERIAL-40, departure authorized. Wind 160°/10kt.",31.18892,121.56029,46.0,False
2022-10-28 11:21:47.000000000,Control,I2,Report airborne.,31.18892,121.56029,46.0,True
2022-10-28 11:22:00.000000000,Control,I7,"Advising UAV-24 in Red Zone, same altitude.",31.239175,121.54837,,False
2022-10-28 11:22:00.000000000,AERIAL-40,,Off the ground.,31.18892,121.56029,,False
2022-10-28 11:22:03.727549952,DRONE-22,I3,DRONE-22 in Yellow Zone at 50m.,31.184888,121.528292,,False
2022-10-28 11:22:15.000000000,Control,,Copy 👍,31.18892,121.56029,,False
2022-10-28 11:23:00.000000000,Control,I7,"Heads up — AERIAL-70 flying in Yellow Zone, same level.",31.192195,121.53124,,False
2022-10-28 11:24:00.000000000,UAV-89,I1,"Control, UAV-89 requesting takeoff. Blue Zone, 20m.",31.2404,121.43555,104.0,False
2022-10-28 11:24:00.000000000,AERIAL-95,I4,"AERIAL-95 on final approach, Green Zone.",31.25021,121.41317,,False
2022-10-28 11:24:18.936334681,DRONE-82,I3,"DRONE-82 reporting — Blue Zone, 30m.",31.2497,121.441404,,False
2022-10-28 11:24:30.000000000,Control,I2,Authorized UAV-89. Wind 233°/18kt. Report airborne.,31.2404,121.43555,104.0,False
2022-10-28 11:24:30.000000000,Control,I5,"Copy. AERIAL-95, report on ground.",31.25021,121.41317,,False
2022-10-28 11:24:53.672420254,DRONE-62,I3,DRONE-62 in Green Zone at 60m.,31.247032,121.404355,,False
2022-10-28 11:25:00.000000000,AERIAL-95,I6,AERIAL-95 — on the ground.,31.25021,121.41317,,False
2022-10-28 11:25:00.000000000,UAV-89,,Aircraft off ground.,31.2404,121.43555,,False
2022-10-28 11:25:15.000000000,Control,,"Copy, report on return.",31.2404,121.43555,,False
2022-10-28 11:25:15.000000000,Control,,Acknowledged.,31.25021,121.41317,,False
2022-10-28 11:26:00.000000000,UAS-66,I1,"UAS-66 requesting departure, White Zone, 60 meters.",31.18904,121.56012,78.0,False
2022-10-28 11:26:00.000000000,DRONE-67,I1,"Control, DRONE-67 requesting takeoff. White Zone, 30m.",31.18896,121.56013,79.0,False
2022-10-28 11:26:00.000000000,RPA-103,I4,"RPA-103 on final approach, Blue Zone.",31.24598,121.43888,,False
2022-10-28 11:26:00.000000000,AERIAL-110,I1,"Control, AERIAL-110 requesting takeoff clearance, Blue Zone, altitude 30m.",31.24035,121.44721,128.0,False
2022-10-28 11:26:30.000000000,Control,I2,"UAS-66, departure authorized, White Zone, 60m. Wind 160°/10kt. Report airborne.",31.18904,121.56012,78.0,False
2022-10-28 11:26:30.000000000,Control,I2,"AERIAL-110 cleared for takeoff, wind 306°/18kt, report when airborne.",31.24035,121.44721,128.0,False
2022-10-28 11:26:30.000000000,Control,I2,"DRONE-67, takeoff at your discretion. Wind 233°/18kt. Report airborne.",31.18896,121.56013,79.0,False
2022-10-28 11:26:30.000000000,Control,I5,"Copy RPA-103, report when on ground.",31.24598,121.43888,,False
2022-10-28 11:27:00.000000000,Control,I7,UAS-61 operating in same area at 30m.,31.193815,121.533853,,False
2022-10-28 11:27:00.000000000,UAS-16,I1,"UAS-16 requesting departure, Yellow Zone, 50 meters.",31.18774,121.53068,19.0,False
2022-10-28 11:27:00.000000000,Control,I7,"Team, UAV-14 reported in Yellow Zone, altitude 30m.",31.186125,121.53196,,False
2022-10-28 11:27:00.000000000,UAS-66,,Aircraft airborne.,31.18904,121.56012,,False
2022-10-28 11:27:00.000000000,RPA-103,I6,"RPA-103, landed.",31.24598,121.43888,,False
2022-10-28 11:27:00.000000000,AERIAL-105,I4,AERIAL-105 inbound for landing.,31.24289,121.54615,,False
2022-10-28 11:27:00.000000000,AERIAL-110,,AERIAL-110 airborne.,31.24035,121.44721,,False
2022-10-28 11:27:00.000000000,DRONE-67,,Aircraft airborne.,31.18896,121.56013,,False
2022-10-28 11:27:00.000000000,RPA-98,I1,"Control, RPA-98 requesting takeoff clearance, Yellow Zone, altitude 60m.",31.18777,121.53074,114.0,False
2022-10-28 11:27:00.000000000,Control,I7,"Team, UAS-46 reported in Red Zone, altitude 30m.",31.241022,121.544595,,False
2022-10-28 11:27:15.000000000,Control,,"Copy, report on return.",31.18904,121.56012,,False
2022-10-28 11:27:30.000000000,Control,I2,"UAS-16 cleared for takeoff, wind 233°/18kt, report when airborne.",31.18774,121.53068,19.0,False
2022-10-28 11:27:30.000000000,Control,I5,"Acknowledged AERIAL-105, report on ground.",31.24289,121.54615,,False
2022-10-28 11:27:30.000000000,Control,I2,"RPA-98 cleared for takeoff, wind 277°/13kt, report when airborne.",31.18777,121.53074,114.0,False
2022-10-28 11:28:00.000000000,AERIAL-105,I6,AERIAL-105 on ground.,31.24289,121.54615,,False
2022-10-28 11:28:00.000000000,RPA-18,I1,"RPA-18 awaiting takeoff authorization, Green Zone, 60m.",31.251,121.4001,22.0,False
2022-10-28 11:28:00.000000000,RPA-98,,RPA-98 airborne.,31.18777,121.53074,,False
2022-10-28 11:28:00.000000000,UAS-16,,Aircraft airborne.,31.18774,121.53068,,False
2022-10-28 11:28:15.000000000,Control,,Acknowledged.,31.18774,121.53068,,False
2022-10-28 11:28:30.000000000,Control,I2,"RPA-18, takeoff at your discretion. Wind 277°/13kt. Report airborne.",31.251,121.4001,22.0,False
2022-10-28 11:29:00.000000000,DRONE-92,I1,"DRONE-92 requesting departure, Red Zone, 60 meters.",31.24285,121.54618,108.0,False
2022-10-28 11:29:00.000000000,RPA-18,,RPA-18 off ground.,31.251,121.4001,,False
2022-10-28 11:29:15.000000000,Control,,Acknowledged.,31.251,121.4001,,False
2022-10-28 11:29:30.000000000,Control,I2,"DRONE-92, departure authorized, Red Zone, 60m. Wind 277°/13kt. Report airborne.",31.24285,121.54618,108.0,False
2022-10-28 11:30:00.000000000,DRONE-92,,Off the ground.,31.24285,121.54618,,False
2022-10-28 11:30:00.000000000,UAV-104,I4,UAV-104 inbound for landing.,31.17778,121.64268,,False
2022-10-28 11:30:15.000000000,Control,,Acknowledged.,31.24285,121.54618,,False
2022-10-28 11:30:30.000000000,Control,I5,"Copy. UAV-104, report on ground.",31.17778,121.64268,,False
2022-10-28 11:31:00.000000000,Control,I7,"Team, RPA-13 reported in White Zone, altitude 50m.",31.193167,121.556743,,False
2022-10-28 11:31:00.000000000,UAS-61,I4,UAS-61 returning for landing.,31.19441,121.53564,,False
2022-10-28 11:31:00.000000000,UAV-94,I4,UAV-94 inbound for landing.,31.2402,121.53128,,False
2022-10-28 11:31:00.000000000,UAV-104,I6,UAV-104 on ground.,31.17778,121.64268,,False
2022-10-28 11:31:15.000000000,Control,,Noted.,31.17778,121.64268,,False
2022-10-28 11:31:30.000000000,Control,I5,"Control copies, UAS-61. Report on ground.",31.19441,121.53564,,False
2022-10-28 11:31:30.000000000,Control,I5,"Acknowledged UAV-94, report on ground.",31.2402,121.53128,,False
2022-10-28 11:32:00.000000000,UAS-56,I1,UAS-56 requesting departure.,31.189,121.56013,65.0,False
2022-10-28 11:32:00.000000000,UAS-86,I1,"UAS-86 requesting departure, Red Zone, 50 meters.",31.24284,121.54607,100.0,False
2022-10-28 11:32:00.000000000,UAV-94,I6,UAV-94 — on the ground.,31.2402,121.53128,,False
2022-10-28 11:32:00.000000000,AERIAL-35,I1,"Control, AERIAL-35 requesting takeoff. Blue Zone, 30m.",31.24043,121.43558,39.0,False
2022-10-28 11:32:00.000000000,UAS-61,I6,"UAS-61, landed.",31.19441,121.53564,,False
2022-10-28 11:32:08.000000000,UAS-56,I1,"White Zone, 40m.",31.189,121.56013,65.0,True
2022-10-28 11:32:15.000000000,Control,,Copy.,31.2402,121.53128,,False
2022-10-28 11:32:30.000000000,Control,I2,"UAS-56, departure authorized, White Zone, 40m. Wind 277°/13kt. Report airborne.",31.189,121.56013,65.0,False
2022-10-28 11:32:30.000000000,Control,I2,"AERIAL-35, takeoff at your discretion. Wind 306°/18kt. Report airborne.",31.24043,121.43558,39.0,False
2022-10-28 11:32:30.000000000,Control,I2,Authorized UAS-86. Wind 160°/10kt. Report airborne.,31.24284,121.54607,100.0,False
2022-10-28 11:33:00.000000000,DRONE-72,I1,DRONE-72 awaiting takeoff authorization.,31.18904,121.56015,85.0,False
2022-10-28 11:33:00.000000000,Control,I7,"Team, AERIAL-20 reported in Green Zone, altitude 50m.",31.249997,121.40347,,False
2022-10-28 11:33:00.000000000,UAS-56,,Airborne.,31.189,121.56013,,False
2022-10-28 11:33:00.000000000,Control,I7,AERIAL-70 operating in same area at 60m.,31.192235,121.532555,,False
2022-10-28 11:33:00.000000000,UAS-86,,Off the ground.,31.24284,121.54607,,False
2022-10-28 11:33:00.000000000,AERIAL-35,,AERIAL-35 off ground.,31.24043,121.43558,,False
2022-10-28 11:33:08.000000000,DRONE-72,I1,"Zone: White Zone, 60m.",31.18904,121.56015,85.0,True
2022-10-28 11:33:15.000000000,Control,,Acknowledged.,31.24284,121.54607,,False
2022-10-28 11:33:15.000000000,Control,,Control copies.,31.24043,121.43558,,False
2022-10-28 11:33:30.000000000,Control,I2,Authorized DRONE-72. Wind 306°/18kt. Report airborne.,31.18904,121.56015,85.0,False
2022-10-28 11:34:00.000000000,DRONE-72,,Off the ground.,31.18904,121.56015,,False
2022-10-28 11:34:00.000000000,Control,I7,Advising UAV-44 operating in Yellow Zone at 50m.,31.187983,121.533625,,False
2022-10-28 11:35:03.932312255,DRONE-87,I3,"DRONE-87 position: Blue Zone, altitude 30m.",31.248837,121.438034,,False
2022-10-28 11:36:00.000000000,AERIAL-05,I1,"AERIAL-05 requesting departure, Yellow Zone, 20 meters.",31.18777,121.53078,6.0,False
2022-10-28 11:36:30.000000000,Control,I2,"AERIAL-05, takeoff at your discretion. Wind 233°/18kt. Report airborne.",31.18777,121.53078,6.0,False
2022-10-28 11:37:00.000000000,RPA-58,I1,"RPA-58 requesting departure, Yellow Zone, 50 meters.",31.18782,121.53079,68.0,False
2022-10-28 11:37:00.000000000,AERIAL-05,,Off the ground.,31.18777,121.53078,,False
2022-10-28 11:37:15.000000000,Control,,🫡,31.18777,121.53078,,False
2022-10-28 11:37:30.000000000,Control,I2,Authorized RPA-58. Wind 277°/13kt. Report airborne.,31.18782,121.53079,68.0,False
2022-10-28 11:38:00.000000000,RPA-58,,Aircraft off ground.,31.18782,121.53079,,False
2022-10-28 11:38:15.000000000,Control,,Control copies.,31.18782,121.53079,,False
2022-10-28 11:39:00.000000000,UAV-109,I4,UAV-109 preparing to land.,31.24567,121.43585,,False
2022-10-28 11:39:30.000000000,Control,I5,"Copy UAV-109, report when on ground.",31.24567,121.43585,,False
2022-10-28 11:39:43.000000000,Control,outros,Frequency check — all units respond.,31.25104,121.40013,,False
2022-10-28 11:40:00.000000000,Control,I7,"Advising DRONE-42 in Green Zone, same altitude.",31.250508,121.405867,,False
2022-10-28 11:40:00.000000000,UAV-109,I6,UAV-109 on ground.,31.24567,121.43585,,False
2022-10-28 11:40:00.000000000,Control,I7,RPA-103 operating in same area at 40m.,31.244802,121.43846,,False
2022-10-28 11:40:00.000000000,Control,I7,"Advising DRONE-42 in Green Zone, same altitude.",31.249785,121.402885,,False
2022-10-28 11:40:00.000000000,DRONE-57,I1,"Control, DRONE-57 requesting takeoff clearance, Yellow Zone, altitude 40m.",31.18789,121.53068,66.0,False
2022-10-28 11:40:00.000000000,UAV-59,I1,"Control, UAV-59 here.",31.18908,121.56018,69.0,False
2022-10-28 11:40:08.000000000,UAV-59,I1,"Requesting takeoff, White Zone, 40m.",31.18908,121.56018,69.0,True
2022-10-28 11:40:15.000000000,Control,,Copy.,31.24567,121.43585,,False
2022-10-28 11:40:22.043750186,UAV-74,I3,"UAV-74 reporting — Green Zone, 20m.",31.247695,121.403926,,False
2022-10-28 11:40:30.000000000,Control,I2,"DRONE-57, departure authorized. Wind 150°/05kt.",31.18789,121.53068,66.0,False
2022-10-28 11:40:30.000000000,Control,I2,"UAV-59, takeoff at your discretion. Wind 233°/18kt. Report airborne.",31.18908,121.56018,69.0,False
2022-10-28 11:40:47.000000000,Control,I2,Report airborne.,31.18789,121.53068,66.0,True
2022-10-28 11:41:00.000000000,DRONE-42,I1,"Control, DRONE-42 requesting takeoff. Green Zone, 50m.",31.25104,121.40013,48.0,False
2022-10-28 11:41:00.000000000,UAV-59,,UAV-59 airborne.,31.18908,121.56018,,False
2022-10-28 11:41:00.000000000,UAS-31,I1,"Control, UAS-31 requesting takeoff. Orange Zone, 30m.",31.17539,121.63187,35.0,False
2022-10-28 11:41:00.000000000,DRONE-57,,Off the ground.,31.18789,121.53068,,False
2022-10-28 11:41:00.000000000,Control,I7,"Advising RPA-103 in Blue Zone, same altitude.",31.244495,121.437315,,False
2022-10-28 11:41:15.000000000,Control,,Control copies.,31.18789,121.53068,,False
2022-10-28 11:41:30.000000000,Control,I2,"DRONE-42 cleared for takeoff, wind 160°/10kt, report when airborne.",31.25104,121.40013,48.0,False
2022-10-28 11:41:30.000000000,Control,I2,"UAS-31, departure authorized, Orange Zone, 30m. Wind 160°/10kt. Report airborne.",31.17539,121.63187,35.0,False
2022-10-28 11:42:00.000000000,Control,I7,UAS-91 operating in same area at 40m.,31.18134,121.631128,,False
2022-10-28 11:42:00.000000000,UAS-31,,UAS-31 off ground.,31.17539,121.63187,,False
2022-10-28 11:42:00.000000000,DRONE-42,,Aircraft airborne.,31.25104,121.40013,,False
2022-10-28 11:42:00.000000000,UAS-76,I1,"Control, UAS-76 here.",31.251,121.4001,89.0,False
2022-10-28 11:42:00.000000000,Control,I7,"Team, UAS-31 reported in Orange Zone, altitude 40m.",31.183365,121.618327,,False
2022-10-28 11:42:08.000000000,UAS-76,I1,"Requesting takeoff, Green Zone, 30m.",31.251,121.4001,89.0,True
2022-10-28 11:42:15.000000000,Control,,Copy 👍,31.17539,121.63187,,False
2022-10-28 11:42:30.000000000,Control,I2,"UAS-76 cleared for takeoff, wind 160°/10kt, report when airborne.",31.251,121.4001,89.0,False
2022-10-28 11:43:00.000000000,DRONE-82,I4,"DRONE-82 on final approach, Blue Zone.",31.25301,121.44348,,False
2022-10-28 11:43:00.000000000,UAS-76,,Off the ground.,31.251,121.4001,,False
